time_s,phase,ambient_temperature_K,relative_humidity_pct,pressure_Pa,altitude_m,tas_ms,thrust_N,propulsive_power_kW
784.000,CL,264.742,56.648,49602.078,5633.256,109.871,23486.757,2580.506
785.000,CL,264.742,56.648,49553.681,5640.443,109.871,23814.516,2616.517
786.000,CL,264.742,56.648,49505.322,5647.629,109.871,24062.074,2643.717
787.000,CL,264.742,56.648,49457.001,5654.816,109.871,24346.397,2674.955
788.000,CL,264.742,56.648,49408.719,5662.002,109.871,24555.066,2697.882
789.000,CL,264.742,56.648,49360.475,5669.189,109.871,24725.715,2716.631
790.000,CL,264.742,56.648,49312.269,5676.376,109.871,24881.123,2733.706
791.000,CL,264.742,56.648,49264.101,5683.562,109.871,24886.912,2734.342
792.000,CL,264.742,56.648,49215.972,5690.749,109.871,24988.354,2745.488
793.000,CL,264.742,56.648,49167.880,5697.935,109.871,25026.516,2749.681
794.000,CL,264.742,56.648,49119.826,5705.122,109.871,25020.442,2749.013
795.000,CL,264.742,56.648,49071.811,5712.309,109.871,25021.314,2749.109
796.000,CL,264.742,56.648,49023.833,5719.495,109.871,25008.984,2747.754
797.000,CL,264.742,56.648,48975.894,5726.682,109.871,25139.792,2762.126
798.000,CL,264.742,56.648,48927.992,5733.868,109.871,25128.200,2760.853
799.000,CL,264.742,56.648,48880.129,5741.055,109.871,25177.242,2766.241
800.000,CL,264.742,56.648,48832.303,5748.242,109.871,25205.852,2769.384
801.000,CL,264.742,56.648,48784.515,5755.428,109.871,25262.508,2775.609
802.000,CL,264.742,56.648,48736.765,5762.615,109.871,25319.885,2781.913
803.000,CL,264.742,56.648,48689.053,5769.801,109.871,25475.686,2799.031
804.000,CL,264.742,56.648,48641.379,5776.988,109.871,25511.862,2803.006
805.000,CL,264.742,56.648,48593.742,5784.174,109.871,25518.573,2803.743
806.000,CL,264.742,56.648,48546.144,5791.361,109.871,25542.571,2806.380
807.000,CL,264.742,56.648,48498.583,5798.548,109.871,25547.218,2806.890
808.000,CL,264.742,56.648,48451.060,5805.734,109.871,25442.304,2795.363
809.000,CL,264.742,56.648,48403.574,5812.921,109.871,25418.315,2792.728
810.000,CL,264.742,56.648,48356.126,5820.107,109.871,25372.757,2787.722
811.000,CL,264.742,56.648,48308.716,5827.294,109.871,25338.342,2783.941
812.000,CL,264.742,56.648,48261.344,5834.481,109.871,25358.632,2786.170
813.000,CL,264.742,56.648,48214.009,5841.667,109.871,25427.500,2793.737
814.000,CL,264.742,56.648,48166.712,5848.854,109.871,25335.163,2783.592
815.000,CL,264.742,56.648,48119.452,5856.040,109.871,25185.578,2767.157
816.000,CL,264.742,56.648,48072.230,5863.227,109.871,25083.929,2755.988
817.000,CL,264.742,56.648,48025.046,5870.414,109.871,24948.843,2741.147
818.000,CL,264.742,56.648,47977.899,5877.600,109.871,24812.941,2726.215
819.000,CL,264.742,56.648,47930.789,5884.787,109.871,24675.190,2711.080
820.000,CL,264.742,56.648,47883.717,5891.973,109.871,24520.147,2694.045
821.000,CL,264.742,56.648,47836.682,5899.160,109.871,24353.797,2675.768
822.000,CL,264.742,56.648,47789.685,5906.346,109.871,24302.091,2670.087
823.000,CL,264.742,56.648,47742.725,5913.533,109.871,24215.143,2660.534
824.000,CL,264.742,56.648,47695.803,5920.720,109.871,24161.665,2654.659
825.000,CL,264.742,56.648,47648.918,5927.906,109.871,24088.468,2646.616
826.000,CL,264.742,56.648,47602.070,5935.093,109.871,24071.084,2644.707
827.000,CL,264.742,56.648,47555.259,5942.279,109.871,24060.321,2643.524
828.000,CL,264.742,56.648,47508.486,5949.466,109.871,24029.417,2640.129
829.000,CL,264.742,56.648,47461.750,5956.653,109.871,24004.204,2637.358
830.000,CL,264.742,56.648,47415.051,5963.839,109.871,23979.562,2634.651
831.000,CL,264.742,56.648,47368.390,5971.026,109.871,24040.675,2641.365
832.000,CL,264.742,56.648,47321.766,5978.212,109.871,24085.180,2646.255
833.000,CL,264.742,56.648,47275.178,5985.399,109.871,24205.070,2659.428
834.000,CL,264.742,56.648,47228.628,5992.586,109.871,24276.973,2667.328
835.000,CL,264.742,56.648,47182.116,5999.772,109.871,24284.624,2668.168
836.000,CL,264.742,56.648,47135.640,6006.959,109.871,24362.197,2676.691
837.000,CL,264.742,56.648,47089.201,6014.145,109.871,24408.222,2681.748
838.000,CL,264.742,56.648,47042.799,6021.332,109.871,24488.855,2690.607
839.000,CL,264.742,56.648,47041.691,6021.504,109.896,24596.794,2703.084
840.000,CL,264.742,56.648,47038.415,6022.011,109.970,24662.620,2712.147
841.000,CL,264.742,56.648,47033.048,6022.843,110.092,24646.363,2713.356
842.000,CL,264.742,56.648,47025.664,6023.987,110.259,24675.164,2720.653
843.000,CL,264.742,56.648,47016.339,6025.433,110.470,24626.695,2720.511
844.000,CL,264.742,56.648,47005.148,6027.167,110.724,24549.547,2718.213
845.000,CL,264.742,56.648,46992.168,6029.180,111.018,24492.958,2719.153
846.000,CL,264.742,56.648,46977.474,6031.459,111.351,24470.779,2724.841
847.000,CL,264.742,56.648,46961.141,6033.993,111.721,24338.892,2719.168
848.000,CL,264.742,56.648,46943.247,6036.770,112.127,24199.155,2713.378
849.000,CL,264.742,56.648,46923.867,6039.778,112.567,24112.536,2714.268
850.000,CL,264.742,56.648,46903.076,6043.007,113.039,24044.398,2717.943
851.000,CL,264.742,56.648,46880.952,6046.444,113.541,23888.895,2712.365
852.000,CL,264.742,56.648,46857.570,6050.077,114.072,23693.332,2702.743
853.000,CL,264.742,56.648,46833.006,6053.896,114.630,23478.103,2691.296
854.000,CL,264.742,56.648,46807.336,6057.889,115.214,23318.676,2686.628
855.000,CL,264.742,56.648,46780.635,6062.044,115.821,23131.891,2679.154
856.000,CL,264.742,56.648,46752.981,6066.349,116.450,22885.979,2665.073
857.000,CL,264.742,56.648,46724.448,6070.793,117.100,22708.921,2659.204
858.000,CL,264.742,56.648,46695.112,6075.364,117.768,22515.967,2651.653
859.000,CL,264.742,56.648,46665.048,6080.052,118.453,22305.214,2642.114
860.000,CL,264.742,56.648,46634.333,6084.843,119.153,22091.857,2632.312
861.000,CL,264.742,56.648,46603.040,6089.727,119.867,22019.723,2639.436
862.000,CL,264.742,56.648,46571.246,6094.693,120.593,21850.360,2634.991
863.000,CL,264.742,56.648,46539.024,6099.727,121.328,21737.808,2637.413
864.000,CL,264.742,56.648,46506.451,6104.820,122.073,21432.851,2616.366
865.000,CL,264.742,56.648,46473.600,6109.959,122.824,21273.961,2612.948
866.000,CL,264.742,56.648,46440.546,6115.132,123.580,21031.763,2599.103
867.000,CL,264.742,56.648,46407.363,6120.329,124.339,20771.553,2582.723
868.000,CR,252.245,52.774,46374.125,6125.538,125.101,20208.117,2528.048
869.000,CR,252.245,52.774,46340.907,6130.746,125.862,19897.932,2504.390
870.000,CR,252.245,52.774,46307.782,6135.943,126.621,19615.858,2483.787
871.000,CR,252.245,52.774,46274.823,6141.116,127.378,19356.447,2465.576
872.000,CR,252.245,52.774,46242.105,6146.255,128.129,19085.406,2445.386
873.000,CR,252.245,52.774,46209.700,6151.348,128.873,18837.620,2427.658
874.000,CR,252.245,52.774,46177.681,6156.382,129.609,18623.517,2413.770
875.000,CR,252.245,52.774,46146.122,6161.348,130.334,18354.527,2392.226
876.000,CR,252.245,52.774,46115.095,6166.232,131.048,18192.398,2384.081
877.000,CR,252.245,52.774,46084.673,6171.023,131.749,18006.660,2372.350
878.000,CR,252.245,52.774,46054.928,6175.711,132.434,17774.134,2353.892
879.000,CR,252.245,52.774,46025.933,6180.282,133.102,17626.036,2346.056
880.000,CR,252.245,52.774,45997.760,6184.726,133.751,17479.386,2337.889
881.000,CR,252.245,52.774,45970.481,6189.032,134.380,17345.425,2330.886
882.000,CR,252.245,52.774,45944.168,6193.186,134.988,17179.084,2318.965
883.000,CR,252.245,52.774,45918.893,6197.179,135.571,17097.040,2317.867
884.000,CR,252.245,52.774,45894.728,6200.998,136.129,17020.732,2317.021
885.000,CR,252.245,52.774,45871.745,6204.631,136.660,16948.017,2316.123
886.000,CR,252.245,52.774,45850.015,6208.068,137.163,16857.549,2312.228
887.000,CR,252.245,52.774,45829.611,6211.297,137.635,16738.681,2303.821
888.000,CR,252.245,52.774,45810.604,6214.305,138.074,16652.989,2299.350
889.000,CR,252.245,52.774,45793.065,6217.082,138.480,16565.870,2294.044
890.000,CR,252.245,52.774,45777.067,6219.616,138.850,16476.928,2287.829
891.000,CR,252.245,52.774,45762.681,6221.895,139.184,16427.658,2286.459
892.000,CR,252.245,52.774,45749.979,6223.908,139.478,16330.326,2277.716
893.000,CR,252.245,52.774,45739.034,6225.642,139.731,16257.422,2271.670
894.000,CR,252.245,52.774,45729.916,6227.088,139.942,16228.528,2271.061
895.000,CR,252.245,52.774,45722.698,6228.232,140.110,16158.553,2263.971
896.000,CR,252.245,52.774,45717.452,6229.064,140.231,16155.845,2265.555
897.000,CR,252.245,52.774,45714.252,6229.571,140.305,16163.559,2267.836
898.000,CR,252.245,52.774,45713.169,6229.743,140.331,16197.682,2273.030
899.000,CR,252.245,52.774,45713.169,6229.743,140.331,16210.091,2274.771
900.000,CR,252.245,52.774,45713.169,6229.743,140.331,16217.826,2275.857
901.000,CR,252.245,52.774,45713.169,6229.743,140.331,16236.409,2278.465
902.000,CR,252.245,52.774,45713.169,6229.743,140.331,16325.620,2290.984
903.000,CR,252.245,52.774,45713.169,6229.743,140.331,16420.289,2304.269
904.000,CR,252.245,52.774,45713.169,6229.743,140.331,16443.169,2307.479
905.000,CR,252.245,52.774,45713.169,6229.743,140.331,16452.019,2308.721
906.000,CR,252.245,52.774,45713.169,6229.743,140.331,16433.604,2306.137
907.000,CR,252.245,52.774,45713.169,6229.743,140.331,16394.560,2300.658
908.000,CR,252.245,52.774,45713.169,6229.743,140.331,16451.726,2308.680
909.000,CR,252.245,52.774,45713.169,6229.743,140.331,16430.756,2305.737
910.000,CR,252.245,52.774,45713.169,6229.743,140.331,16411.877,2303.088
911.000,CR,252.245,52.774,45713.169,6229.743,140.331,16420.843,2304.346
912.000,CR,252.245,52.774,45713.169,6229.743,140.331,16400.926,2301.551
913.000,CR,252.245,52.774,45713.169,6229.743,140.331,16383.703,2299.135
914.000,CR,252.245,52.774,45713.169,6229.743,140.331,16402.544,2301.778
915.000,CR,252.245,52.774,45713.169,6229.743,140.331,16436.479,2306.541
916.000,CR,252.245,52.774,45713.169,6229.743,140.331,16400.683,2301.517
917.000,CR,252.245,52.774,45713.169,6229.743,140.331,16425.808,2305.043
918.000,CR,252.245,52.774,45713.169,6229.743,140.331,16356.081,2295.258
919.000,CR,252.245,52.774,45713.169,6229.743,140.331,16400.967,2301.557
920.000,CR,252.245,52.774,45713.169,6229.743,140.331,16419.304,2304.130
921.000,CR,252.245,52.774,45713.169,6229.743,140.331,16459.051,2309.708
922.000,CR,252.245,52.774,45713.169,6229.743,140.331,16481.411,2312.846
923.000,CR,252.245,52.774,45713.169,6229.743,140.331,16544.338,2321.676
924.000,CR,252.245,52.774,45713.169,6229.743,140.331,16557.512,2323.525
925.000,CR,252.245,52.774,45713.169,6229.743,140.331,16506.832,2316.413
926.000,CR,252.245,52.774,45713.169,6229.743,140.331,16466.245,2310.718
927.000,CR,252.245,52.774,45713.169,6229.743,140.331,16430.380,2305.685
928.000,CR,252.245,52.774,45713.169,6229.743,140.331,16391.112,2300.174
929.000,CR,252.245,52.774,45713.169,6229.743,140.331,16303.297,2287.851
930.000,CR,252.245,52.774,45713.169,6229.743,140.331,16298.270,2287.146
931.000,CR,252.245,52.774,45713.169,6229.743,140.331,16279.323,2284.487
932.000,CR,252.245,52.774,45713.169,6229.743,140.331,16237.584,2278.629
933.000,CR,252.245,52.774,45713.169,6229.743,140.331,16077.633,2256.183
934.000,CR,252.245,52.774,45713.169,6229.743,140.331,16094.642,2258.570
935.000,CR,252.245,52.774,45713.169,6229.743,140.331,16075.786,2255.924
936.000,CR,252.245,52.774,45713.169,6229.743,140.331,16045.388,2251.658
937.000,CR,252.245,52.774,45713.169,6229.743,140.331,16060.224,2253.740
938.000,CR,252.245,52.774,45713.169,6229.743,140.331,16055.657,2253.100
939.000,CR,252.245,52.774,45713.169,6229.743,140.331,16065.851,2254.530
940.000,CR,252.245,52.774,45713.169,6229.743,140.331,16127.655,2263.203
941.000,CR,252.245,52.774,45713.169,6229.743,140.331,16103.971,2259.879
942.000,CR,252.245,52.774,45713.169,6229.743,140.331,16132.114,2263.829
943.000,CR,252.245,52.774,45713.169,6229.743,140.331,16152.933,2266.750
944.000,CR,252.245,52.774,45713.169,6229.743,140.331,16227.186,2277.170
945.000,CR,252.245,52.774,45713.169,6229.743,140.331,16278.928,2284.431
946.000,CR,252.245,52.774,45713.169,6229.743,140.331,16261.464,2281.981
947.000,CR,252.245,52.774,45713.169,6229.743,140.331,16256.170,2281.238
948.000,CR,252.245,52.774,45713.169,6229.743,140.331,16281.572,2284.802
949.000,CR,252.245,52.774,45713.169,6229.743,140.331,16303.593,2287.893
950.000,CR,252.245,52.774,45713.169,6229.743,140.331,16357.291,2295.428
951.000,CR,252.245,52.774,45713.169,6229.743,140.331,16424.787,2304.900
952.000,CR,252.245,52.774,45713.169,6229.743,140.331,16427.764,2305.318
953.000,CR,252.245,52.774,45713.169,6229.743,140.331,16441.113,2307.191
954.000,CR,252.245,52.774,45713.169,6229.743,140.331,16317.103,2289.788
955.000,CR,252.245,52.774,45713.169,6229.743,140.331,16326.009,2291.038
956.000,CR,252.245,52.774,45713.169,6229.743,140.331,16280.574,2284.662
957.000,CR,252.245,52.774,45713.169,6229.743,140.331,16260.949,2281.908
958.000,CR,252.245,52.774,45713.169,6229.743,140.331,16206.429,2274.257
959.000,CR,252.245,52.774,45713.169,6229.743,140.331,16121.157,2262.291
960.000,CR,252.245,52.774,45713.169,6229.743,140.331,16152.358,2266.670
961.000,CR,252.245,52.774,45713.169,6229.743,140.331,16112.453,2261.070
962.000,CR,252.245,52.774,45713.169,6229.743,140.331,16068.342,2254.880
963.000,CR,252.245,52.774,45713.169,6229.743,140.331,16078.229,2256.267
964.000,CR,252.245,52.774,45713.169,6229.743,140.331,16043.604,2251.408
965.000,CR,252.245,52.774,45713.169,6229.743,140.331,16062.184,2254.016
966.000,CR,252.245,52.774,45713.169,6229.743,140.331,16040.287,2250.943
967.000,CR,252.245,52.774,45713.169,6229.743,140.331,16042.438,2251.245
968.000,CR,252.245,52.774,45713.169,6229.743,140.331,16111.056,2260.874
969.000,CR,252.245,52.774,45713.169,6229.743,140.331,16027.714,2249.178
970.000,CR,252.245,52.774,45713.169,6229.743,140.331,16031.956,2249.774
971.000,CR,252.245,52.774,45713.169,6229.743,140.331,16007.503,2246.342
972.000,CR,252.245,52.774,45713.169,6229.743,140.331,16003.059,2245.718
973.000,CR,252.245,52.774,45713.169,6229.743,140.331,15973.978,2241.637
974.000,CR,252.245,52.774,45713.169,6229.743,140.331,15972.856,2241.480
975.000,CR,252.245,52.774,45713.169,6229.743,140.331,15972.468,2241.426
976.000,CR,252.245,52.774,45713.169,6229.743,140.331,15936.899,2236.434
977.000,CR,252.245,52.774,45713.169,6229.743,140.331,15904.173,2231.842
978.000,CR,252.245,52.774,45713.169,6229.743,140.331,15887.662,2229.525
979.000,CR,252.245,52.774,45713.169,6229.743,140.331,15807.216,2218.236
980.000,CR,252.245,52.774,45713.169,6229.743,140.331,15784.175,2215.002
981.000,CR,252.245,52.774,45713.169,6229.743,140.331,15839.824,2222.812
982.000,CR,252.245,52.774,45713.169,6229.743,140.331,15848.839,2224.077
983.000,CR,252.245,52.774,45713.169,6229.743,140.331,15814.990,2219.327
984.000,CR,252.245,52.774,45713.169,6229.743,140.331,15785.996,2215.258
985.000,CR,252.245,52.774,45713.169,6229.743,140.331,15838.773,2222.664
986.000,CR,252.245,52.774,45713.169,6229.743,140.331,15774.036,2213.579
987.000,CR,252.245,52.774,45713.169,6229.743,140.331,15751.922,2210.476
988.000,CR,252.245,52.774,45713.169,6229.743,140.331,15730.273,2207.438
989.000,CR,252.245,52.774,45713.169,6229.743,140.331,15738.534,2208.598
990.000,CR,252.245,52.774,45713.169,6229.743,140.331,15793.442,2216.303
991.000,CR,252.245,52.774,45713.169,6229.743,140.331,15829.540,2221.368
992.000,CR,252.245,52.774,45713.169,6229.743,140.331,15784.001,2214.978
993.000,CR,252.245,52.774,45713.169,6229.743,140.331,15820.735,2220.133
994.000,CR,252.245,52.774,45713.169,6229.743,140.331,15911.738,2232.903
995.000,CR,252.245,52.774,45713.169,6229.743,140.331,15916.572,2233.582
996.000,CR,252.245,52.774,45713.169,6229.743,140.331,15926.970,2235.041
997.000,CR,252.245,52.774,45713.169,6229.743,140.331,15853.162,2224.683
998.000,CR,252.245,52.774,45713.169,6229.743,140.331,15904.686,2231.914
999.000,CR,252.245,52.774,45713.169,6229.743,140.331,15890.156,2229.875
1000.000,CR,252.245,52.774,45713.169,6229.743,140.331,15894.978,2230.551
1001.000,CR,252.245,52.774,45713.169,6229.743,140.331,15890.915,2229.981
1002.000,CR,252.245,52.774,45713.169,6229.743,140.331,15878.295,2228.210
1003.000,CR,252.245,52.774,45713.169,6229.743,140.331,15926.752,2235.010
1004.000,CR,252.245,52.774,45713.169,6229.743,140.331,15952.744,2238.658
1005.000,CR,252.245,52.774,45713.169,6229.743,140.331,15914.001,2233.221
1006.000,CR,252.245,52.774,45713.169,6229.743,140.331,15886.269,2229.329
1007.000,CR,252.245,52.774,45713.169,6229.743,140.331,15881.924,2228.720
1008.000,CR,252.245,52.774,45713.169,6229.743,140.331,15883.914,2228.999
1009.000,CR,252.245,52.774,45713.169,6229.743,140.331,15906.605,2232.183
1010.000,CR,252.245,52.774,45713.169,6229.743,140.331,15894.649,2230.505
1011.000,CR,252.245,52.774,45713.169,6229.743,140.331,15921.347,2234.252
1012.000,CR,252.245,52.774,45713.169,6229.743,140.331,15904.682,2231.913
1013.000,CR,252.245,52.774,45713.169,6229.743,140.331,15904.472,2231.884
1014.000,CR,252.245,52.774,45713.169,6229.743,140.331,15861.317,2225.828
1015.000,CR,252.245,52.774,45713.169,6229.743,140.331,15850.604,2224.324
1016.000,CR,252.245,52.774,45713.169,6229.743,140.331,15843.227,2223.289
1017.000,CR,252.245,52.774,45713.169,6229.743,140.331,15790.992,2215.959
1018.000,CR,252.245,52.774,45713.169,6229.743,140.331,15756.732,2211.151
1019.000,CR,252.245,52.774,45713.169,6229.743,140.331,15749.515,2210.139
1020.000,CR,252.245,52.774,45713.169,6229.743,140.331,15751.516,2210.419
1021.000,CR,252.245,52.774,45713.169,6229.743,140.331,15760.709,2211.709
1022.000,CR,252.245,52.774,45713.169,6229.743,140.331,15776.592,2213.938
1023.000,CR,252.245,52.774,45713.169,6229.743,140.331,15790.139,2215.839
1024.000,CR,252.245,52.774,45713.169,6229.743,140.331,15755.602,2210.993
1025.000,CR,252.245,52.774,45713.169,6229.743,140.331,15686.749,2201.330
1026.000,CR,252.245,52.774,45713.169,6229.743,140.331,15719.063,2205.865
1027.000,CR,252.245,52.774,45713.169,6229.743,140.331,15683.481,2200.872
1028.000,CR,252.245,52.774,45713.169,6229.743,140.331,15660.738,2197.680
1029.000,CR,252.245,52.774,45713.169,6229.743,140.331,15628.871,2193.209
1030.000,CR,252.245,52.774,45713.169,6229.743,140.331,15649.807,2196.146
1031.000,CR,252.245,52.774,45713.169,6229.743,140.331,15693.470,2202.274
1032.000,CR,252.245,52.774,45713.169,6229.743,140.331,15704.281,2203.791
1033.000,CR,252.245,52.774,45713.169,6229.743,140.331,15771.677,2213.249
1034.000,CR,252.245,52.774,45713.169,6229.743,140.331,15797.232,2216.835
1035.000,CR,252.245,52.774,45713.169,6229.743,140.331,15786.330,2215.305
1036.000,CR,252.245,52.774,45713.169,6229.743,140.331,15803.454,2217.708
1037.000,CR,252.245,52.774,45713.169,6229.743,140.331,15789.685,2215.776
1038.000,CR,252.245,52.774,45713.169,6229.743,140.331,15791.216,2215.990
1039.000,CR,252.245,52.774,45713.169,6229.743,140.331,15875.759,2227.854
1040.000,CR,252.245,52.774,45713.169,6229.743,140.331,15901.681,2231.492
1041.000,CR,252.245,52.774,45713.169,6229.743,140.331,15935.433,2236.228
1042.000,CR,252.245,52.774,45713.169,6229.743,140.331,15985.074,2243.195
1043.000,CR,252.245,52.774,45713.169,6229.743,140.331,15972.070,2241.370
1044.000,CR,252.245,52.774,45713.169,6229.743,140.331,16014.605,2247.339
1045.000,CR,252.245,52.774,45713.169,6229.743,140.331,15969.000,2240.939
1046.000,CR,252.245,52.774,45713.169,6229.743,140.331,16046.726,2251.846
1047.000,CR,252.245,52.774,45713.169,6229.743,140.331,16013.828,2247.230
1048.000,CR,252.245,52.774,45713.169,6229.743,140.331,15983.285,2242.944
1049.000,CR,252.245,52.774,45713.169,6229.743,140.331,15941.099,2237.024
1050.000,CR,252.245,52.774,45713.169,6229.743,140.331,15886.104,2229.306
1051.000,CR,252.245,52.774,45713.169,6229.743,140.331,15873.377,2227.520
1052.000,CR,252.245,52.774,45713.169,6229.743,140.331,15831.462,2221.638
1053.000,CR,252.245,52.774,45713.169,6229.743,140.331,15843.943,2223.390
1054.000,CR,252.245,52.774,45713.169,6229.743,140.331,15840.628,2222.924
1055.000,CR,252.245,52.774,45713.169,6229.743,140.331,15868.469,2226.831
1056.000,CR,252.245,52.774,45713.169,6229.743,140.331,15831.832,2221.690
1057.000,CR,252.245,52.774,45713.169,6229.743,140.331,15838.556,2222.634
1058.000,CR,252.245,52.774,45713.169,6229.743,140.331,15810.594,2218.710
1059.000,CR,252.245,52.774,45713.169,6229.743,140.331,15785.468,2215.184
1060.000,CR,252.245,52.774,45713.169,6229.743,140.331,15785.130,2215.136
1061.000,CR,252.245,52.774,45713.169,6229.743,140.331,15783.358,2214.888
1062.000,CR,252.245,52.774,45713.169,6229.743,140.331,15834.700,2222.093
1063.000,CR,252.245,52.774,45713.169,6229.743,140.331,15840.489,2222.905
1064.000,CR,252.245,52.774,45713.169,6229.743,140.331,15849.232,2224.132
1065.000,CR,252.245,52.774,45713.169,6229.743,140.331,15864.886,2226.329
1066.000,CR,252.245,52.774,45713.169,6229.743,140.331,15841.178,2223.002
1067.000,CR,252.245,52.774,45713.169,6229.743,140.331,15916.052,2233.509
1068.000,CR,252.245,52.774,45713.169,6229.743,140.331,15930.055,2235.474
1069.000,CR,252.245,52.774,45713.169,6229.743,140.331,15913.256,2233.116
1070.000,CR,252.245,52.774,45713.169,6229.743,140.331,15903.283,2231.717
1071.000,CR,252.245,52.774,45713.169,6229.743,140.331,15920.179,2234.088
1072.000,CR,252.245,52.774,45713.169,6229.743,140.331,15958.750,2239.501
1073.000,CR,252.245,52.774,45713.169,6229.743,140.331,15973.492,2241.569
1074.000,CR,252.245,52.774,45713.169,6229.743,140.331,15990.516,2243.958
1075.000,CR,252.245,52.774,45713.169,6229.743,140.331,16040.832,2251.019
1076.000,CR,252.245,52.774,45713.169,6229.743,140.331,16027.040,2249.084
1077.000,CR,252.245,52.774,45713.169,6229.743,140.331,15996.531,2244.802
1078.000,CR,252.245,52.774,45713.169,6229.743,140.331,16008.341,2246.460
1079.000,CR,252.245,52.774,45713.169,6229.743,140.331,15984.525,2243.118
1080.000,CR,252.245,52.774,45713.169,6229.743,140.331,16029.557,2249.437
1081.000,CR,252.245,52.774,45713.169,6229.743,140.331,16045.974,2251.741
1082.000,CR,252.245,52.774,45713.169,6229.743,140.331,16008.391,2246.467
1083.000,CR,252.245,52.774,45713.169,6229.743,140.331,15987.198,2243.493
1084.000,CR,252.245,52.774,45713.169,6229.743,140.331,16045.291,2251.645
1085.000,CR,252.245,52.774,45713.169,6229.743,140.331,16087.117,2257.514
1086.000,CR,252.245,52.774,45713.169,6229.743,140.331,16096.959,2258.895
1087.000,CR,252.245,52.774,45713.169,6229.743,140.331,16070.995,2255.252
1088.000,CR,252.245,52.774,45713.169,6229.743,140.331,16097.858,2259.022
1089.000,CR,252.245,52.774,45713.169,6229.743,140.331,16113.634,2261.236
1090.000,CR,252.245,52.774,45713.169,6229.743,140.331,16070.554,2255.190
1091.000,CR,252.245,52.774,45713.169,6229.743,140.331,16027.903,2249.205
1092.000,CR,252.245,52.774,45713.169,6229.743,140.331,15988.135,2243.624
1093.000,CR,252.245,52.774,45713.169,6229.743,140.331,15910.530,2232.734
1094.000,CR,252.245,52.774,45713.169,6229.743,140.331,15896.951,2230.828
1095.000,CR,252.245,52.774,45713.169,6229.743,140.331,15823.440,2220.512
1096.000,CR,252.245,52.774,45713.169,6229.743,140.331,15831.978,2221.711
1097.000,CR,252.245,52.774,45713.169,6229.743,140.331,15816.992,2219.608
1098.000,CR,252.245,52.774,45713.169,6229.743,140.331,15802.012,2217.505
1099.000,CR,252.245,52.774,45713.169,6229.743,140.331,15793.355,2216.291
1100.000,CR,252.245,52.774,45713.169,6229.743,140.331,15776.190,2213.882
1101.000,CR,252.245,52.774,45713.169,6229.743,140.331,15772.214,2213.324
1102.000,CR,252.245,52.774,45713.169,6229.743,140.331,15798.236,2216.975
1103.000,CR,252.245,52.774,45713.169,6229.743,140.331,15819.127,2219.907
1104.000,CR,252.245,52.774,45713.169,6229.743,140.331,15843.214,2223.287
1105.000,CR,252.245,52.774,45713.169,6229.743,140.331,15875.774,2227.857
1106.000,CR,252.245,52.774,45713.169,6229.743,140.331,15943.186,2237.316
1107.000,CR,252.245,52.774,45713.169,6229.743,140.331,15980.808,2242.596
1108.000,CR,252.245,52.774,45713.169,6229.743,140.331,15976.241,2241.955
1109.000,CR,252.245,52.774,45713.169,6229.743,140.331,16014.896,2247.379
1110.000,CR,252.245,52.774,45713.169,6229.743,140.331,15988.362,2243.656
1111.000,CR,252.245,52.774,45713.169,6229.743,140.331,16005.740,2246.095
1112.000,CR,252.245,52.774,45713.169,6229.743,140.331,16031.440,2249.701
1113.000,CR,252.245,52.774,45713.169,6229.743,140.331,16058.766,2253.536
1114.000,CR,252.245,52.774,45713.169,6229.743,140.331,16042.992,2251.322
1115.000,CR,252.245,52.774,45713.169,6229.743,140.331,16009.998,2246.692
1116.000,CR,252.245,52.774,45713.169,6229.743,140.331,15975.979,2241.918
1117.000,CR,252.245,52.774,45713.169,6229.743,140.331,15946.838,2237.829
1118.000,CR,252.245,52.774,45713.169,6229.743,140.331,15943.818,2237.405
1119.000,CR,252.245,52.774,45713.169,6229.743,140.331,15827.552,2221.090
1120.000,CR,252.245,52.774,45713.169,6229.743,140.331,15743.119,2209.241
1121.000,CR,252.245,52.774,45713.169,6229.743,140.331,15657.986,2197.294
1122.000,CR,252.245,52.774,45713.169,6229.743,140.331,15604.373,2189.771
1123.000,CR,252.245,52.774,45713.169,6229.743,140.331,15528.097,2179.067
1124.000,CR,252.245,52.774,45713.169,6229.743,140.331,15542.138,2181.037
1125.000,CR,252.245,52.774,45713.169,6229.743,140.331,15534.479,2179.962
1126.000,CR,252.245,52.774,45713.169,6229.743,140.331,15518.139,2177.669
1127.000,CR,252.245,52.774,45713.169,6229.743,140.331,15561.145,2183.704
1128.000,CR,252.245,52.774,45713.169,6229.743,140.331,15586.777,2187.301
1129.000,CR,252.245,52.774,45713.169,6229.743,140.331,15604.060,2189.727
1130.000,CR,252.245,52.774,45713.169,6229.743,140.331,15654.940,2196.867
1131.000,CR,252.245,52.774,45713.169,6229.743,140.331,15693.271,2202.246
1132.000,CR,252.245,52.774,45713.169,6229.743,140.331,15711.048,2204.740
1133.000,CR,252.245,52.774,45713.169,6229.743,140.331,15787.982,2215.537
1134.000,CR,252.245,52.774,45713.169,6229.743,140.331,15852.841,2224.638
1135.000,CR,252.245,52.774,45713.169,6229.743,140.331,15862.491,2225.993
1136.000,CR,252.245,52.774,45713.169,6229.743,140.331,15930.965,2235.601
